City,County,State,Accidents
Foley,Lincoln,MO,1
Folsom,Sacramento,CA,139
Folsom,Delaware,PA,2
Fond du Lac,Fond du Lac,WI,21
Fontana,San Bernardino,CA,848
Foothill Ranch,Orange,CA,4
Ford,Stevens,WA,2
Fordoche,Pointe Coupee,LA,2
Fords,Middlesex,NJ,26
Forest,Bedford County,VA,6
Forest,Bedford,VA,1
Forest City,Rutherford,NC,4
Forest City,Seminole,FL,1
Forest Grove,Washington,OR,44
Forest Hill,Harford,MD,6
Forest Hill,Tarrant,TX,1
Forest Hills,Queens,NY,76
Forest Lake,Anoka,MN,97
Forest Lake,Washington,MN,95
Forest Lake,Chisago,MN,20
Forest Lakes,Coconino,AZ,1
Forest Park,Clayton,GA,115
Forest Park,Cook,IL,65
Forest Ranch,Butte,CA,10
Forest Ranch,Tehama,CA,1
Foresthill,Placer,CA,4
Foreston,Benton,MN,2
Foreston,Mille Lacs,MN,2
Forestport,Oneida,NY,1
Forestville,Sonoma,CA,28
Foristell,St. Charles,MO,26
Fork,Dillon,SC,1
Fork,Marion,SC,1
Fork,Baltimore,MD,1
Forked River,Ocean,NJ,9
Forks,Clallam,WA,1
Forks,Jefferson,WA,4
Forney,Kaufman,TX,32
Forreston,Ellis,TX,1
Forsyth,Monroe,GA,57
Fort Ann,Washington,NY,11
Fort Belvoir,Fairfax County,VA,5
Fort Benning,Muscogee,GA,5
Fort Benning,Chattahoochee,GA,3
Fort Bliss,El Paso,TX,20
Fort Bragg,Mendocino,CA,42
Fort Bridger,Uinta,WY,1
Fort Campbell,Montgomery,TN,1
Fort Collins,Larimer,CO,91
Fort Collins,Weld,CO,4
Fort Defiance,Augusta,VA,1
Fort Denaud,Hendry,FL,1
Fort Deposit,Lowndes,AL,18
Fort Deposit,Butler,AL,1
Fort Edward,Washington,NY,1
Fort Edward,Saratoga,NY,5
Fort George G Meade,Anne Arundel,MD,6
Fort Johnson,Montgomery,NY,6
Fort Jones,Siskiyou,CA,6
Fort Klamath,Klamath,OR,2
Fort Lauderdale,Broward,FL,1788
Fort Lawn,Chester,SC,11
Fort Lee,Bergen,NJ,224
Fort Littleton,Fulton,PA,13
Fort Loudon,Fulton,PA,1
Fort Lupton,Weld,CO,17
Fort Mc Coy,Marion,FL,3
Fort McDowell,Maricopa,AZ,10
Fort Mill,York,SC,245
Fort Mill,Lancaster,SC,61
Fort Mitchell,Russell,AL,2
Fort Mohave,Mohave,AZ,5
Fort Monroe,Hampton,VA,2
Fort Montgomery,Orange,NY,20
Fort Morgan,Morgan,CO,6
Fort Myer,Arlington,VA,1
Fort Myers,Lee,FL,654
Fort Myers Beach,Lee,FL,17
Fort Payne,DeKalb,AL,1
Fort Pierce,St. Lucie,FL,73
Fort Ripley,Crow Wing,MN,3
Fort Ripley,Morrison,MN,2
Fort Rock,Lake,OR,4
Fort Stockton,Pecos,TX,5
Fort Thomas,Campbell,KY,5
Fort Valley,Peach,GA,11
Fort Valley,Houston,GA,5
Fort Walton Beach,Okaloosa,FL,82
Fort Washington,Montgomery,PA,117
Fort Washington,Prince George's,MD,49
Fort Washington,Prince Georges,MD,1
Fort Wayne,Allen,IN,91
Fort White,Columbia,FL,4
Fort Worth,Tarrant,TX,1059
Fort Worth,Denton,TX,2
Fortson,Harris,GA,3
Fortson,Muscogee,GA,1
Fortuna,Humboldt,CA,30
Fossil,Wheeler,OR,9
Fosston,Polk,MN,6
Foster,Linn,OR,16
Foster City,San Mateo,CA,5
Fosters,Tuscaloosa,AL,8
Fountain,Bay,FL,12
Fountain,El Paso,CO,47
Fountain,Fillmore,MN,9
Fountain Green,Sanpete,UT,1
Fountain Inn,Laurens,SC,37
Fountain Inn,Greenville,SC,54
Fountain Valley,Orange,CA,237
Four Oaks,Johnston,NC,4
Fowler,Fresno,CA,97
Fowler,Otero,CO,2
Fowler,Pueblo,CO,2
Fowlerville,Livingston,MI,3
Fox Lake,Lake,IL,25
Foxboro,Norfolk,MA,56
Foxboro,Bristol,MA,1
Foxburg,Clarion,PA,2
Frackville,Schuylkill,PA,3
Frametown,Braxton,WV,1
Framingham,Middlesex,MA,97
Francesville,Pulaski,IN,1
Franconia,Grafton,NH,2
Frankford,Sussex,DE,4
Frankfort,Will,IL,7
Frankfort,Clinton,IN,2
Frankfort,Oneida,NY,1
Franklin,Norfolk,MA,21
Franklin,Williamson,TN,47
Franklin,Milwaukee,WI,6
Franklin,Warren,OH,7
Franklin,Johnson,IN,12
Franklin,Davidson,TN,1
Franklin,Merrimack,NH,3
Franklin,Heard,GA,8
Franklin,Oakland,MI,1
Franklin,Macon,NC,4
Franklin,Renville,MN,3
Franklin Grove,Lee,IL,1
Franklin Lakes,Bergen,NJ,1
Franklin Park,Cook,IL,13
Franklin Square,Nassau,NY,13
Franklinton,Franklin,NC,3
Franklinton,Granville,NC,1
Franklinville,Gloucester,NJ,5
Franklinville,Cattaraugus,NY,2
Franksville,Racine,WI,17
Franktown,Douglas,CO,1
Fraser,Macomb,MI,2
Frazee,Becker,MN,8
Frazee,Otter Tail,MN,2
Frazier Park,Kern,CA,18
Frazier Park,Ventura,CA,1
Frederica,Kent,DE,12
Frederick,Frederick,MD,294
Frederick,Montgomery,PA,6
Fredericksburg,Stafford,VA,108
Fredericksburg,Fredericksburg,VA,47
Fredericksburg,Spotsylvania,VA,51
Fredericksburg,Gillespie,TX,1
Fredericksburg,Lebanon,PA,28
Fredericksburg,Berks,PA,1
Fredericksburg,Fredericksburg City,VA,3
Fredonia,Chautauqua,NY,3
Freeburg,Snyder,PA,1
Freedom,Santa Cruz,CA,12
Freedom,Cattaraugus,NY,1
Freehold,Monmouth,NJ,20
Freeland,Baltimore County,MD,1
Freeman,Brunswick,VA,2
Freeport,Nassau,NY,17
Freeport,Walton,FL,11
Freeport,Brazoria,TX,3
Freeport,Stearns,MN,12
Freeport,Armstrong,PA,1
Freeport,Cumberland,ME,5
Freeport,Westmoreland,PA,1
Freeville,Tompkins,NY,1
Fremont,Alameda,CA,803
Fremont,Sandusky,OH,3
Fremont,Waupaca,WI,1
Fremont,Wayne,NC,1
Fremont,Dodge,NE,3
French Camp,San Joaquin,CA,126
French Gulch,Shasta,CA,19
French Settlement,Livingston,LA,2
Frenchglen,Harney,OR,1
Frenchtown,Hunterdon,NJ,2
Frenchville,Clearfield,PA,3
Fresh Meadows,Queens,NY,106
Fresno,Fresno,CA,2085
Fresno,Fort Bend,TX,1
Friant,Fresno,CA,15
Friant,Madera,CA,7
Friedens,Somerset,PA,4
Friendship,Adams,WI,2
Friendsville,Garrett,MD,2
Friendswood,Harris,TX,19
Frierson,De Soto,LA,1
Fries,Carroll,VA,1
Frisco,Collin,TX,18
Frisco,Summit,CO,16
Frisco,Denton,TX,2
Frisco City,Monroe,AL,1
Front Royal,Warren,VA,2
Frontenac,Goodhue,MN,4
Frostburg,Allegany,MD,3
Frostproof,Polk,FL,1
Fruit Heights,Davis,UT,7
Fruita,Mesa,CO,2
Fruitland Park,Lake,FL,3
Fryeburg,Oxford,ME,1
Ft Mitchell,Kenton,KY,128
Ft Wright,Kenton,KY,5
Fulda,Nobles,MN,2
Fullerton,Orange,CA,267
Fulton,Howard,MD,4
Fulton,Sonoma,CA,8
Fulton,Oswego,NY,4
Fultondale,Jefferson,AL,22
Fultonville,Montgomery,NY,11
Fuquay Varina,Wake,NC,47
Fuquay Varina,Harnett,NC,2
Fyffe,DeKalb,AL,1
Gabbs,Nye,NV,1
Gable,Sumter,SC,19
Gable,Clarendon,SC,15
Gadsden,Richland,SC,5
Gadsden,Etowah,AL,3
Gaffney,Cherokee,SC,241
Gahanna,Franklin,OH,1
Gaines,Genesee,MI,12
Gainesville,Prince William,VA,29
Gainesville,Alachua,FL,50
Gainesville,Hall,GA,26
Gainesville,Forsyth,GA,3
Gainesville,Cooke,TX,2
Gaithersburg,Montgomery,MD,161
Galax,Carroll,VA,1
Galena,Delaware,OH,22
Galena,Kent,MD,3
Gales Creek,Washington,OR,8
Galesburg,Knox,IL,2
Galesburg,Kalamazoo,MI,1
Galesville,Trempealeau,WI,1
Galion,Crawford,OH,1
Galivants Ferry,Horry,SC,18
Gallagher,Fayette,WV,1
Gallatin,Sumner,TN,2
Gallitzin,Cambria,PA,1
Galloway,Franklin,OH,16
Galloway,Atlantic,NJ,7
Galt,Sacramento,CA,146
Galt,San Joaquin,CA,28
Galveston,Galveston,TX,13
Galway,Saratoga,NY,14
Gambrills,Anne Arundel,MD,23
Ganado,Apache,AZ,9
Gansevoort,Saratoga,NY,49
Gap,Lancaster,PA,33
Gap,Chester,PA,11
Garberville,Humboldt,CA,13
Garden,Delta,MI,1
Garden City,Nassau,NY,58
Garden City,Wayne,MI,3
Garden City,Blue Earth,MN,3
Garden Grove,Orange,CA,420
Garden Valley,El Dorado,CA,5
Gardena,Los Angeles,CA,837
Gardendale,Jefferson,AL,22
Gardiner,Douglas,OR,27
Gardiner,Ulster,NY,1
Gardiner,Kennebec,ME,2
Gardner,Grundy,IL,4
Gardner,Johnson,KS,11
Gardner,Worcester,MA,2
Gardner,Huerfano,CO,3
Gardners,Cumberland,PA,1
Gardnerville,Douglas,NV,34
Garfield,Douglas,MN,6
Garfield Heights,Cuyahoga,OH,1
Garibaldi,Tillamook,OR,9
Garland,Box Elder,UT,6
Garland,Dallas,TX,143
Garnavillo,Clayton,IA,1
Garner,Wake,NC,551
Garner,Johnston,NC,42
Garnett,Hampton,SC,3
Garnett,Jasper,SC,2
Garrison,Putnam,NY,21
Garrison,Millard,UT,9
Garrison,Crow Wing,MN,4
Garvin,Lyon,MN,13
Garvin,Murray,MN,2
Gary,Lake,IN,232
Garysburg,Northampton,NC,2
Garyville,St. John the Baptist,LA,10
Gas City,Grant,IN,1
Gasburg,Brunswick,VA,1
Gasport,Niagara,NY,3
Gasquet,Del Norte,CA,36
Gaston,Lexington,SC,59
Gaston,Calhoun,SC,29
Gaston,Delaware,IN,3
Gaston,Washington,OR,5
Gaston,Northampton,NC,2
Gaston,Yamhill,OR,17
Gastonia,Gaston,NC,71
Gate City,Scott,VA,2
Gates,Marion,OR,14
Gates Mills,Cuyahoga,OH,3
Gautier,Jackson,MS,9
Gay,Meriwether,GA,3
Gaylord,Sibley,MN,18
Gaylord,Nicollet,MN,2
Gaylordsville,Litchfield,CT,1
Gazelle,Siskiyou,CA,2
Geismar,Ascension,LA,2
Genesee,Potter,PA,2
Geneseo,Livingston,NY,3
Geneva,Ashtabula,OH,2
Geneva,Kane,IL,4
Geneva,Seminole,FL,4
Geneva,Geneva,AL,2
Geneva,Freeborn,MN,14
Genoa,Lincoln,CO,1
Genoa,Cayuga,NY,1
Georgetown,Beaver,PA,1
Georgetown,Floyd,IN,4
Georgetown,Williamson,TX,42
Georgetown,Georgetown,SC,82
Georgetown,Essex,MA,3
Georgetown,Williamsburg,SC,3
Georgetown,Scott,KY,2
Georgetown,Clear Creek,CO,3
Georgetown,El Dorado,CA,9
Georgetown,Harrison,IN,2
Georgetown,Hamilton,TN,3
Georgiana,Butler,AL,12
Gerber,Tehama,CA,20
Germanton,Forsyth,NC,1
Germanton,Stokes,NC,1
Germantown,Shelby,TN,40
Germantown,Washington,WI,10
Germantown,Montgomery,MD,98
Germantown,Columbia,NY,6
Germantown,Montgomery,OH,30
Germantown,Butler,OH,2
Gervais,Marion,OR,51
Gettysburg,Adams,PA,24
Getzville,Erie,NY,4
Geyserville,Sonoma,CA,28
Ghent,Raleigh,WV,1
Ghent,Lyon,MN,3
Gibbon,Buffalo,NE,2
Gibbon,Sibley,MN,3
Gibbsboro,Camden,NJ,1
Gibbstown,Gloucester,NJ,4
Gibsland,Bienville,LA,1
Gibsonia,Allegheny,PA,19
Gibsonton,Hillsborough,FL,99
Gibsonville,Guilford,NC,1
Gig Harbor,Pierce,WA,51
Gig Harbor Peninsula,Pierce,WA,1
Gila Bend,Maricopa,AZ,11
Gilbert,Lexington,SC,23
Gilbert,Maricopa,AZ,90
Gilbert,St. Louis,MN,9
Gilberton,Schuylkill,PA,4
Gilberts,Kane,IL,9
Gilbertsville,Montgomery,PA,57
Gilchrist,Klamath,OR,69
Gilford,Belknap,NH,5
Gillette,Morris,NJ,1
Gilmanton,Belknap,NH,1
Gilmanton Iron Works,Belknap,NH,1
Gilmore,Crittenden,AR,1
Gilroy,Santa Clara,CA,299
Girard,Trumbull,OH,14
Girard,Erie,PA,8
Girardville,Schuylkill,PA,1
Glade Spring,Washington,VA,6
Gladewater,Smith,TX,1
Gladstone,Henderson,IL,1
Gladstone,Clackamas,OR,25
Gladwyne,Montgomery,PA,23
Gladys,Campbell,VA,5
Glasgow,Rockbridge,VA,1
Glassboro,Gloucester,NJ,9
Glastonbury,Hartford,CT,12
Glen Allen,Henrico,VA,250
Glen Allen,Goochland,VA,1
Glen Allen,Hanover,VA,5
Glen Arm,Baltimore County,MD,2
Glen Burnie,Anne Arundel,MD,173
Glen Carbon,Madison,IL,1
Glen Cove,Nassau,NY,1
Glen Echo,Montgomery,MD,4
Glen Ellen,Sonoma,CA,28
Glen Ellyn,DuPage,IL,125
Glen Gardner,Hunterdon,NJ,5
Glen Head,Nassau,NY,6
Glen Mills,Delaware,PA,4
Glen Oaks,Queens,NY,8
Glen Ridge,Essex,NJ,1
Glen Rock,York,PA,22
Glen Rock,Bergen,NJ,4
Glen Saint Mary,Baker,FL,30
Glenbrook,Douglas,NV,28
Glencoe,McLeod,MN,42
Glencoe,Cook,IL,1
Glencoe,Calaveras,CA,1
Glencoe,St. Louis County,MO,1
Glencoe,Sibley,MN,1
Glendale,Maricopa,AZ,789
Glendale,Los Angeles,CA,415
Glendale,Queens,NY,5
Glendale,Douglas,OR,25
Glendale,Hardin,KY,1
Glendale Heights,DuPage,IL,117
Glendora,Los Angeles,CA,289
Glendora,Camden,NJ,7
Gleneden Beach,Lincoln,OR,4
Glenhaven,Lake,CA,2
Glenmont,Holmes,OH,1
Glenmont,Albany,NY,5
Glenmoore,Chester,PA,60
Glenn,Glenn,CA,8
Glenn Dale,Prince George's,MD,3
Glenns Ferry,Elmore,ID,2
Glennville,Kern,CA,3
Glenolden,Delaware,PA,8
Glenoma,Lewis,WA,9
Glenpool,Tulsa,OK,1
Glenrock,Converse,WY,1
Glens Falls,Warren,NY,10
Glenshaw,Allegheny,PA,5
Glenside,Montgomery,PA,94
Glenview,Cook,IL,28
Glenville,Freeborn,MN,32
Glenwood,Pope,MN,9
Glenwood,Cook,IL,1
Glenwood,Howard,MD,6
Glenwood Springs,Garfield,CO,25
Glide,Douglas,OR,29
Gloucester,Essex,MA,9
Gloucester,Gloucester,VA,12
Gloucester City,Camden,NJ,71
Gloucester Point,Gloucester,VA,5
Gloverville,Aiken,SC,1
Glyndon,Clay,MN,2
Goddard,Sedgwick,KS,3
Godwin,Cumberland,NC,2
Godwin,Sampson,NC,3
Goffstown,Hillsborough,NH,1
Golconda,Humboldt,NV,14
Gold Bar,Snohomish,WA,4
Gold Beach,Curry,OR,35
Gold Canyon,Pinal,AZ,8
Gold Hill,Jackson,OR,105
Gold Hill,Rowan,NC,1
Gold River,Sacramento,CA,5
Gold Run,Placer,CA,11
Golden,Gilpin,CO,3
Golden,Jefferson,CO,205
Golden Meadow,Lafourche,LA,1
Golden Valley,Mohave,AZ,9
Goldendale,Klickitat,WA,7
Goldens Bridge,Westchester,NY,4
Goldfield,Esmeralda,NV,5
Goldsboro,Wayne,NC,22
Goldsboro,Caroline,MD,2
Goleta,Santa Barbara,CA,218
Goliad,Goliad,TX,1
Gonzales,Monterey,CA,41
Gonzales,Ascension,LA,13
Good Thunder,Blue Earth,MN,4
Goode,Bedford County,VA,1
Goodfield,Woodford,IL,2
Goodhue,Goodhue,MN,5
Gooding,Gooding,ID,1
Goodland,Sherman,KS,1
Goodlettsville,Davidson,TN,165
Goodlettsville,Sumner,TN,11
Goodlettsville,Robertson,TN,6
Goodrich,Genesee,MI,16
Goodridge,Pennington,MN,1
Goodwater,Clay,AL,2
Goodyear,Maricopa,AZ,228
Goodyears Bar,Sierra,CA,4
Goose Creek,Berkeley,SC,112
Gordo,Pickens,AL,3
Gordonsville,Smith,TN,6
Gordonsville,Louisa,VA,12
Gordonsville,Albemarle,VA,3
Gordonsville,Orange,VA,3
Gordonville,Lancaster,PA,6
Gore,Frederick,VA,2
Goreville,Johnson,IL,2
Gorham,Coos,NH,2
Goshen,Pike,AL,3
Goshen,Rockbridge,VA,8
Goshen,Orange,NY,16
Goshen,Crenshaw,AL,1
Goshen,Clermont,OH,3
Goshen,Elkhart,IN,1
Gotha,Orange,FL,24
Gouldsboro,Monroe,PA,1
Government Camp,Clackamas,OR,86
Grabill,Allen,IN,3
Grady,Montgomery,AL,15
Graford,Palo Pinto,TX,2
Grafton,Ozaukee,WI,2
Grafton,Lorain,OH,1
Graham,Alamance,NC,18
Graham,Pierce,WA,30
Grahamsville,Sullivan,NY,1
Grain Valley,Jackson,MO,8
Gramercy,St. James,LA,14
Granada,Martin,MN,13
Granada Hills,Los Angeles,CA,206
Granby,Grand,CO,5
Grand Bay,Mobile,AL,25
Grand Blanc,Genesee,MI,122
Grand Cane,De Soto,LA,1
Grand Canyon,Coconino,AZ,1
Grand Haven,Ottawa,MI,18
Grand Island,Erie,NY,26
Grand Isle,Jefferson,LA,1
Grand Junction,Mesa,CO,8
Grand Ledge,Clinton,MI,2
Grand Ledge,Eaton,MI,5
Grand Marais,Cook,MN,1
Grand Meadow,Mower,MN,8
Grand Prairie,Dallas,TX,153
Grand Prairie,Tarrant,TX,75
Grand Rapids,Kent,MI,995
Grand Rapids,Itasca,MN,33
Grand Rapids,Lucas,OH,2
Grand Rapids,Ottawa,MI,8
Grand Ridge,Jackson,FL,11
Grand Ronde,Polk,OR,19
Grand Ronde,Yamhill,OR,17
Grand Terrace,San Bernardino,CA,90
Grand Valley,Warren,PA,1
Grand View,Bayfield,WI,1
Grandview,Jackson,MO,34
Grandview,Johnson,TX,2
Grandville,Kent,MI,34
Grandville,Ottawa,MI,7
Grandy,Currituck,NC,1
Granger,Polk,IA,1
Granger,St. Joseph,IN,3
Granite,Chaffee,CO,5
Granite Bay,Placer,CA,57
Granite City,Madison,IL,21
Granite Falls,Snohomish,WA,6
Granite Falls,Yellow Medicine,MN,10
Granite Falls,Chippewa,MN,3
Granite Falls,Renville,MN,1
Granite Springs,Westchester,NY,1
Graniteville,Aiken,SC,39
Grant,Marshall,AL,5
Grant,Brevard,FL,9
Grant,Park,CO,10
Grant,Perkins,NE,2
Grantham,Sullivan,NH,9
Grants,Cibola,NM,5
Grants Pass,Josephine,OR,203
Grants Pass,Jackson,OR,25
Grantsburg,Johnson,IL,1
Grantsville,Tooele,UT,56
Grantsville,Garrett,MD,3
Grantville,Dauphin,PA,38
Grantville,Coweta,GA,5
Grantville,Lebanon,PA,7
Granville,Licking,OH,9
Granville,Washington,NY,6
Grapeview,Mason,WA,2
Grapevine,Tarrant,TX,54
Grasonville,Queen Anne's,MD,2
Grass Lake,Jackson,MI,11
Grass Valley,Nevada,CA,125
Grass Valley,Sherman,OR,15
Grasston,Pine,MN,1
Graton,Sonoma,CA,2
Gray,Terrebonne,LA,3
Gray,Lafourche,LA,1
Gray,Cumberland,ME,6
Gray Court,Laurens,SC,73
Gray Summit,Franklin,MO,1
Grayslake,Lake,IL,132
Grayson,Gwinnett,GA,1
Graysville,Jefferson,AL,3
Graysville,Sequatchie,TN,1
Graytown,Ottawa,OH,4
Great Barrington,Berkshire,MA,1
Great Falls,Chester,SC,9
Great Falls,Fairfax County,VA,11
Great Falls,Fairfield,SC,3
Great Falls,Fairfax,VA,4
Great Lakes,Lake,IL,5
Great Meadows,Warren,NJ,3
Great Neck,Nassau,NY,51
Great River,Suffolk,NY,16
Greeley,Weld,CO,38
Greeleyville,Williamsburg,SC,8
Greeleyville,Clarendon,SC,1
Green Bay,Brown,WI,59
Green Brook,Middlesex,NJ,3
Green Brook,Somerset,NJ,1
Green Cove Springs,Clay,FL,23
Green Isle,Sibley,MN,15
Green Lake,Green Lake,WI,4
Green Lane,Montgomery,PA,20
Green Mountain Falls,El Paso,CO,3
Green Pond,Colleton,SC,16
Green River,Emery,UT,46
Green River,Sweetwater,WY,1
Green Sea,Horry,SC,11
Green Valley Lake,San Bernardino,CA,1
Greenacres,Spokane,WA,10
Greenacres,Palm Beach,FL,6
Greenbank,Island,WA,1
Greenbelt,Prince George's,MD,108
Greenbrae,Marin,CA,32
Greenbrier,Robertson,TN,2
Greencastle,Franklin,PA,10
Greendale,Dearborn,IN,3
Greendale,Milwaukee,WI,2
Greeneville,Greene,TN,1
Greenfield,Monterey,CA,24
Greenfield,Hancock,IN,34
Greenfield Center,Saratoga,NY,6
Greenland,Rockingham,NH,3
Greenlawn,Suffolk,NY,19
Greenleaf,Brown,WI,2
Greenport,Suffolk,NY,1
Greens Fork,Wayne,IN,1
Greensboro,Guilford,NC,594
Greensboro,Greene,GA,16
Greensboro,Hale,AL,2
Greensburg,Westmoreland,PA,36
Greensburg,Decatur,IN,1
Greentown,Pike,PA,5
Greentown,Howard,IN,1
Greenup,Cumberland,IL,2
Greenvale,Nassau,NY,4
Greenville,Greenville,SC,3078
Greenville,Butler,AL,23
Greenville,Augusta,VA,27
Greenville,Anderson,SC,135
Greenville,Pickens,SC,20
Greenville,Hillsborough,NH,1
Greenville,Pitt,NC,13
Greenville,Albany,NY,2
Greenville,Hunt,TX,3
Greenville,Plumas,CA,17
Greenville,Meriwether,GA,7
Greenville,Darke,OH,3
Greenville,Providence,RI,1
Greenville,Madison,FL,4
Greenville,Taylor,FL,3
Greenville,Beaver,UT,3
Greenville,Kent,MI,2
Greenville,Bond,IL,2
Greenwell Springs,East Baton Rouge,LA,65
Greenwich,Fairfield,CT,88
Greenwich,Piute,UT,2
Greenwich,Washington,NY,10
Greenwood,Greenwood,SC,167
Greenwood,Johnson,IN,16
Greenwood,Caddo,LA,8
Greenwood,Albemarle,VA,5
Greenwood,El Dorado,CA,3
Greenwood,Sussex,DE,1
Greenwood Lake,Orange,NY,1
Greenwood Village,Arapahoe,CO,6
Greer,Spartanburg,SC,240
Greer,Greenville,SC,449
Grenada,Siskiyou,CA,7
Gresham,Multnomah,OR,109
Gresham,Marion,SC,6
Gretna,Sarpy,NE,66
Gretna,Jefferson,LA,26
Gretna,Pittsylvania,VA,3
Gretna,Gadsden,FL,1
Grey Eagle,Todd,MN,1
Gridley,Butte,CA,13
Griffin,Spalding,GA,27
Griffin,Posey,IN,1
Griffith,Lake,IN,2
Grifton,Pitt,NC,2
Grifton,Craven,NC,1
Griggsville,Pike,IL,2
Grimes,Polk,IA,11
Grinnell,Jasper,IA,6
Grinnell,Poweshiek,IA,8
Grosse Pointe Park,Wayne,MI,1
Grosse Tete,Iberville,LA,14
Groton,Middlesex,MA,1
Groton,New London,CT,3
Grouse Creek,Box Elder,UT,5
Grove City,Franklin,OH,64
Grove City,Meeker,MN,13
Grove City,Mercer,PA,1
Groveland,Tuolumne,CA,18
Groveland,Mariposa,CA,1
Groveland,Lake,FL,13
Groveland,Essex,MA,1
Groveport,Franklin,OH,34
Groveton,Trinity,TX,3
Grovetown,Richmond,GA,12
Grovetown,Columbia,GA,16
Grundy,Buchanan,VA,2
Grygla,Marshall,MN,1
Grygla,Beltrami,MN,2
Guadalupe,Santa Barbara,CA,6
Gualala,Mendocino,CA,8
Guerneville,Sonoma,CA,33
Guffey,Park,CO,3
Guild,Marion,TN,17
Guilderland,Albany,NY,5
Guilford,Windham,VT,1
Guilford,Dearborn,IN,1
Guilford,New Haven,CT,7
Guin,Marion,AL,2
Guinda,Yolo,CA,2
Gulf Breeze,Santa Rosa,FL,30
Gulf Breeze,Escambia,FL,1
Gulf Shores,Baldwin,AL,2
Gulfport,Harrison,MS,38
Gulfport,Pinellas,FL,18
Gulliver,Schoolcraft,MI,2
Gully,Polk,MN,1
Gunnison,Gunnison,CO,14
Gunnison,Sanpete,UT,1
Guntersville,Blount,AL,2
Guntersville,Marshall,AL,6
Gurley,Madison,AL,4
Gurnee,Lake,IL,198
Gustine,Merced,CA,86
Gustine,Stanislaus,CA,9
Guthrie,Logan,OK,8
Guyton,Effingham,GA,5
Gwynn Oak,Baltimore County,MD,120
Gwynn Oak,Baltimore City,MD,17
Gwynn Oak,Baltimore,MD,1
Gypsum,Eagle,CO,4
Hacienda Heights,Los Angeles,CA,422
Hackensack,Bergen,NJ,35
Hackensack,Cass,MN,7
Hackettstown,Warren,NJ,41
Haddam,Middlesex,CT,12
Haddon Heights,Camden,NJ,3
Haddon Township,Camden,NJ,5
Haddonfield,Camden,NJ,5
Hadley,Murray,MN,3
Hagerman,Chaves,NM,2
Hagerman,Gooding,ID,2
Hagerstown,Washington,MD,117
Haines,Baker,OR,27
Haines City,Polk,FL,7
Hainesport,Burlington,NJ,1
Hainesville,Lake,IL,2
Hales Corners,Milwaukee,WI,2
Halethorpe,Baltimore County,MD,187
Halethorpe,Baltimore City,MD,12
Halethorpe,Baltimore,MD,1
Half Moon Bay,San Mateo,CA,123
Halfmoon,Saratoga,NY,20
Halfway,Baker,OR,1
Halifax,Halifax,NC,9
Halifax,Plymouth,MA,9
Halifax,Dauphin,PA,6
Halifax,Halifax,VA,2
Hallam,York,PA,2
Hallandale,Broward,FL,204
Hallandale Beach,Broward,FL,14
Hallsboro,Columbus,NC,1
Hallstead,Susquehanna,PA,3
Hallsville,Harrison,TX,1
Halsey,Linn,OR,36
Haltom City,Tarrant,TX,13
Hamburg,Erie,NY,18
Hamburg,Berks,PA,33
Hamburg,Carver,MN,4
Hamburg,McLeod,MN,1
Hamburg,Sussex,NJ,8
Hamburg,Sibley,MN,1
Hamburg,Ashley,AR,1
Hamden,New Haven,CT,18
Hamer,Dillon,SC,9
Hamilton,Allegan,MI,10
Hamilton,Loudoun,VA,25
Hamilton,Butler,OH,11
Hamilton,Marion,AL,1
Hamilton,Moffat,CO,2
Hamilton,Harris,GA,4
Hamilton City,Glenn,CA,9
Hamlin,Monroe,NY,36
Hammond,Lake,IN,96
Hammond,Tangipahoa,LA,68
Hammond,Livingston,LA,4
Hammond,St. Croix,WI,1
Hammonton,Atlantic,NJ,18
Hammonton,Camden,NJ,1
Hampden,Penobscot,ME,2
Hampshire,Kane,IL,9
Hampshire,Maury,TN,1
Hampstead,Pender,NC,10
Hampstead,Rockingham,NH,1
Hampton,Hampton,VA,202
Hampton,Hampton,SC,6
Hampton,Dakota,MN,32
Hampton,Rockingham,NH,8
Hampton,Hunterdon,NJ,20
Hampton,Washington,NY,1
Hampton,Hampton City,VA,1
Hampton,Windham,CT,1
Hampton Bays,Suffolk,NY,4
Hampton Falls,Rockingham,NH,1
Hamptonville,Yadkin,NC,6
Hamtramck,Wayne,MI,27
Hanahan,Berkeley,SC,1
Hanceville,Cullman,AL,28
Hancock,Hillsborough,NH,1
Hancock,Washington,MD,12
Hancock,Waushara,WI,2
Hancock,Stevens,MN,1
Hanford,Kings,CA,163
Hanksville,Wayne,UT,4
Hanley Falls,Yellow Medicine,MN,4
Hanlontown,Worth,IA,1
Hanna,Carbon,WY,1
Hanover,York,PA,104
Hanover,Adams,PA,6
Hanover,Plymouth,MA,25
Hanover,Anne Arundel,MD,47
Hanover,Hanover,VA,3
Hanover,Caroline,VA,2
Hanover Park,Cook,IL,67
Hanover Park,DuPage,IL,56
Hanska,Brown,MN,2
Happy Camp,Siskiyou,CA,2
Happy Valley,Clackamas,OR,58
Harbor City,Los Angeles,CA,74
Hardeeville,Jasper,SC,86
Hardy,Franklin County,VA,3
Hardyville,Middlesex,VA,2
Harlan,Allen,IN,2
Harlem,Columbia,GA,5
Harleysville,Montgomery,PA,135
Harleyville,Dorchester,SC,61
Harlingen,Cameron,TX,4
Harmony,Iredell,NC,4
Harmony,San Luis Obispo,CA,3
