City,County,State,Accidents
Bedminster,Somerset,NJ,74
Bee,Buchanan,VA,1
Bee Branch,Van Buren,AR,1
Bee Cave,Travis,TX,4
Beebe,White,AR,2
Beech Creek,Clinton,PA,4
Beech Creek,Centre,PA,1
Beech Grove,Marion,IN,28
Beech Island,Aiken,SC,102
Beecher,Will,IL,1
Beechgrove,Coffee,TN,12
Beechgrove,Bedford,TN,1
Beemer,Cuming,NE,1
Beggs,Okmulgee,OK,3
Bejou,Mahnomen,MN,1
Bel Air,Harford,MD,135
Bel Alton,Charles,MD,1
Belcamp,Harford,MD,17
Belchertown,Hampshire,MA,3
Belden,Plumas,CA,4
Belden,Cedar,NE,2
Belen,Valencia,NM,2
Belews Creek,Forsyth,NC,2
Belfair,Mason,WA,26
Belfast,Waldo,ME,1
Belfield,Stark,ND,1
Belford,Monmouth,NJ,6
Belgium,Ozaukee,WI,7
Belgrade,Stearns,MN,10
Belgrade,Kandiyohi,MN,2
Belgrade,Gallatin,MT,3
Belgrade,Kennebec,ME,1
Belhaven,Beaufort,NC,1
Belington,Barbour,WV,1
Bell,Gilchrist,FL,1
Bell,Los Angeles,CA,9
Bell Canyon,Ventura,CA,3
Bell Gardens,Los Angeles,CA,332
Bella Vista,Shasta,CA,35
Bellaire,Harris,TX,110
Bellaire,Belmont,OH,5
Belle,Kanawha,WV,4
Belle Center,Logan,OH,1
Belle Chasse,Plaquemines,LA,1
Belle Fourche,Butte,SD,1
Belle Glade,Palm Beach,FL,15
Belle Isle,Orange,FL,5
Belle Mead,Somerset,NJ,2
Belle Plaine,Scott,MN,53
Belle Plaine,Sibley,MN,3
Belle Plaine,Carver,MN,3
Belle Plaine,Benton,IA,1
Belle Vernon,Westmoreland,PA,18
Belleair,Pinellas,FL,6
Belleair Beach,Pinellas,FL,2
Belleair Bluffs,Pinellas,FL,5
Bellefontaine,Logan,OH,1
Bellefonte,Centre,PA,72
Bellerose,Queens,NY,51
Belleview,Marion,FL,37
Belleville,Wayne,MI,86
Belleville,Mifflin,PA,3
Belleville,Dane,WI,3
Belleville,St. Clair,IL,6
Belleville,Essex,NJ,8
Belleville,Yell,AR,3
Belleville,Green,WI,1
Bellevue,King,WA,629
Bellevue,Sarpy,NE,321
Bellevue,Allegheny,PA,2
Bellevue,Campbell,KY,8
Bellevue,Eaton,MI,1
Bellevue,Blaine,ID,1
Bellevue,Sandusky,OH,1
Bellflower,Los Angeles,CA,329
Bellingham,Whatcom,WA,199
Bellingham,Norfolk,MA,9
Bellingham,Skagit,WA,3
Bellmawr,Camden,NJ,268
Bellmore,Nassau,NY,85
Bellows Falls,Windham,VT,2
Bellport,Suffolk,NY,23
Bells,Haywood,TN,7
Bells,Crockett,TN,1
Bellvue,Larimer,CO,5
Bellwood,Cook,IL,20
Belmar,Monmouth,NJ,39
Belmont,Middlesex,MA,23
Belmont,Gaston,NC,55
Belmont,San Mateo,CA,159
Belmont,Kent,MI,26
Belmont,Belknap,NH,9
Belmont,Allegany,NY,2
Beloit,Rock,WI,54
Beloit,Columbiana,OH,1
Belpre,Washington,OH,1
Belton,Anderson,SC,176
Belton,Cass,MO,54
Belton,Greenville,SC,14
Belton,Bell,TX,6
Beltsville,Prince George's,MD,111
Beltsville,Prince Georges,MD,3
Belvedere Tiburon,Marin,CA,20
Belvidere,Warren,NJ,23
Belvidere,Boone,IL,38
Belview,Redwood,MN,5
Bemidji,Beltrami,MN,43
Bemidji,Hubbard,MN,10
Ben Lomond,Santa Cruz,CA,44
Bena,Cass,MN,7
Benbrook,Tarrant,TX,1
Bend,Deschutes,OR,1226
Benicia,Solano,CA,185
Benkelman,Dundy,NE,1
Bennett,Adams,CO,20
Bennett,Arapahoe,CO,7
Bennettsville,Marlboro,SC,122
Bennington,Douglas,NE,12
Bennington,Washington,NE,1
Bennington,Bennington,VT,3
Bensalem,Bucks,PA,131
Bensenville,DuPage,IL,63
Benson,Johnston,NC,78
Benson,Pope,MN,2
Benson,Swift,MN,10
Bent,Otero,NM,1
Bentley,Sedgwick,KS,1
Bentleyville,Washington,PA,3
Benton,Lycoming,PA,2
Benton,Columbia,PA,10
Benton,Franklin,IL,8
Benton,Scott,MO,4
Benton,Saline,AR,37
Benton,Mono,CA,3
Benton,Polk,TN,1
Benton Harbor,Berrien,MI,75
Bentonia,Yazoo,MS,1
Bentonville,Benton,AR,14
Benzonia,Benzie,MI,4
Berea,Madison,KY,2
Bergen,Genesee,NY,8
Bergen,Monroe,NY,4
Bergenfield,Bergen,NJ,3
Berkeley,Alameda,CA,733
Berkeley,Cook,IL,71
Berkeley Heights,Union,NJ,31
Berkley,Bristol,MA,8
Berkshire,Tioga,NY,2
Berkshire,Berkshire,MA,1
Berlin,Hartford,CT,19
Berlin,Camden,NJ,21
Berlin,Somerset,PA,9
Berlin,Worcester,MA,12
Berlin,Rensselaer,NY,3
Berlin,Worcester,MD,12
Berlin,Washington,VT,1
Berlin,Waushara,WI,1
Berlin Heights,Erie,OH,3
Berlin township,Camden,NJ,1
Bermuda,Chesterfield,VA,2
Bernalillo,Sandoval,NM,2
Bernard,Dubuque,IA,1
Bernardston,Franklin,MA,2
Bernardsville,Somerset,NJ,2
Berne,Albany,NY,1
Berne,Adams,IN,2
Bernice,Union,LA,1
Bernville,Berks,PA,17
Berrien Springs,Berrien,MI,12
Berry,Walker,AL,1
Berry,Tuscaloosa,AL,6
Berry Creek,Butte,CA,5
Berryville,Clarke,VA,29
Berryville,Carroll,AR,4
Bertha,Todd,MN,1
Berthoud,Weld,CO,14
Berthoud,Larimer,CO,12
Bertram,Burnet,TX,2
Berwick,Columbia,PA,29
Berwick,St. Mary,LA,1
Berwyn,Chester,PA,20
Berwyn,Cook,IL,52
Beryl,Iron,UT,8
Bessemer,Jefferson,AL,115
Bessemer City,Gaston,NC,8
Bethany,Oklahoma,OK,70
Bethany,New Haven,CT,5
Bethany,Caddo,LA,2
Bethany,Harrison,MO,4
Bethany Beach,Sussex,DE,1
Bethel,Berks,PA,13
Bethel,Fairfield,CT,3
Bethel,Anoka,MN,1
Bethel Island,Contra Costa,CA,2
Bethel Park,Allegheny,PA,4
Bethesda,Montgomery,MD,391
Bethlehem,Northampton,PA,121
Bethlehem,Lehigh,PA,23
Bethlehem,Grafton,NH,3
Bethlehem,Walton,GA,1
Bethlehem,Barrow,GA,9
Bethlehem,Gwinnett,GA,1
Bethpage,Nassau,NY,44
Bethpage,Sumner,TN,2
Bethune,Kershaw,SC,17
Bettendorf,Scott,IA,26
Beulah,Benzie,MI,1
Beulaville,Duplin,NC,1
Beverly,Essex,MA,23
Beverly,Burlington,NJ,6
Beverly,Grant,WA,2
Beverly Hills,Citrus,FL,6
Beverly Hills,Los Angeles,CA,7
Bicknell,Knox,IN,1
Biddeford,York,ME,11
Big Bar,Trinity,CA,6
Big Bear City,San Bernardino,CA,3
Big Bend,Waukesha,WI,16
Big Cabin,Craig,OK,1
Big Cove Tannery,Fulton,PA,2
Big Falls,Koochiching,MN,2
Big Indian,Ulster,NY,1
Big Island,Bedford County,VA,2
Big Lake,Sherburne,MN,38
Big Pine,Inyo,CA,16
Big Pine Key,Monroe,FL,6
Big Pool,Washington,MD,22
Big Prairie,Holmes,OH,2
Big Rapids,Mecosta,MI,3
Big Sky,Gallatin,MT,1
Big Spring,Howard,TX,5
Big Springs,Deuel,NE,1
Big Stone Gap,Wise,VA,5
Big Stone Gap,Lee,VA,2
Big Sur,Monterey,CA,55
Big Timber,Sweet Grass,MT,1
Big Timber,Stillwater,MT,1
Bigfork,Itasca,MN,2
Bigfork,Lake,MT,2
Biggs,Butte,CA,10
Biglerville,Adams,PA,3
Billerica,Middlesex,MA,167
Billings,Christian,MO,1
Billings,Noble,OK,1
Billings,Greene,MO,1
Billings,Yellowstone,MT,2
Billingsley,Autauga,AL,4
Billingsley,Chilton,AL,1
Biloxi,Jackson,MS,19
Biloxi,Harrison,MS,29
Bingham,Somerset,ME,1
Bingham Canyon,Salt Lake,UT,2
Bingham Lake,Cottonwood,MN,9
Binghamton,Broome,NY,42
Birch Run,Saginaw,MI,15
Birch Run,Genesee,MI,1
Birchwood,Hamilton,TN,1
Bird In Hand,Lancaster,PA,10
Bird Island,Renville,MN,9
Birdsboro,Berks,PA,40
Birdseye,Perry,IN,4
Birmingham,Jefferson,AL,2490
Birmingham,Shelby,AL,247
Birmingham,Oakland,MI,1
Birnamwood,Shawano,WI,2
Biscayne Park,Miami-Dade,FL,1
Biscoe,Montgomery,NC,10
Biscoe,Moore,NC,3
Biscoe,Prairie,AR,3
Bishop,Mono,CA,18
Bishop,Inyo,CA,48
Bishop,Oconee,GA,1
Bishopville,Lee,SC,148
Bishopville,Worcester,MD,7
Biwabik,St. Louis,MN,4
Bixby,Tulsa,OK,15
Blachly,Lane,OR,2
Black Canyon City,Yavapai,AZ,91
Black Creek,Outagamie,WI,9
Black Diamond,King,WA,1
Black Forest-Peyton,El Paso,CO,3
Black Hawk,Gilpin,CO,9
Black Mountain,Buncombe,NC,17
Black River,Jefferson,NY,1
Black River Falls,Jackson,WI,8
Blackduck,Itasca,MN,2
Blackduck,Beltrami,MN,2
Blackfoot,Bingham,ID,12
Blacklick,Franklin,OH,10
Blacksburg,Cherokee,SC,203
Blacksburg,Montgomery,VA,13
Blacksburg,York,SC,1
Blackshear,Pierce,GA,2
Blackstock,Chester,SC,11
Blackstock,Fairfield,SC,2
Blackstone,Nottoway,VA,17
Blackstone,Worcester,MA,2
Blackstone,Brunswick,VA,2
Blackville,Bamberg,SC,3
Blackville,Barnwell,SC,12
Blackwell,Kay,OK,2
Blackwood,Gloucester,NJ,23
Blackwood,Camden,NJ,105
Bladenboro,Bladen,NC,5
Bladensburg,Prince George's,MD,14
Blaine,Whatcom,WA,23
Blair,Fairfield,SC,9
Blair,Washington,NE,7
Blairs,Pittsylvania,VA,19
Blairsburg,Hamilton,IA,1
Blairsden Graeagle,Plumas,CA,26
Blairstown,Warren,NJ,38
Blairsville,Indiana,PA,5
Blairsville,Westmoreland,PA,7
Blairsville,Union,GA,2
Blakely,Early,GA,2
Blakeslee,Monroe,PA,5
Blanca,Costilla,CO,4
Blanchard,McClain,OK,2
Blanchard,Grady,OK,3
Bland,Bland,VA,11
Blandford,Hampden,MA,12
Blanding,San Juan,UT,35
Blandon,Berks,PA,6
Blauvelt,Rockland,NY,3
Blawnox,Allegheny,PA,1
Blenheim,Marlboro,SC,13
Blodgett,Lincoln,OR,34
Blodgett,Benton,OR,17
Blomkest,Kandiyohi,MN,6
Bloomer,Chippewa,WI,1
Bloomfield,Essex,NJ,146
Bloomfield,Greene,IN,5
Bloomfield,Hartford,CT,11
Bloomfield,Polk,IA,1
Bloomfield,Davis,IA,1
Bloomfield Hills,Oakland,MI,35
Blooming Prairie,Mower,MN,9
Blooming Prairie,Steele,MN,13
Blooming Prairie,Dodge,MN,3
Bloomingburg,Fayette,OH,8
Bloomingdale,DuPage,IL,37
Bloomingdale,Chatham,GA,16
Bloomingdale,Passaic,NJ,4
Bloomingdale,Effingham,GA,15
Bloomingdale,Essex,NY,2
Bloomington,San Bernardino,CA,520
Bloomington,Monroe,IN,15
Bloomington,McLean,IL,6
Bloomington,Hennepin,MN,3
Bloomsburg,Columbia,PA,64
Bloomsbury,Warren,NJ,4
Bloomsbury,Hunterdon,NJ,1
Bloomsdale,Jefferson,MO,2
Blossburg,Tioga,PA,3
Blossvale,Oneida,NY,11
Blountstown,Calhoun,FL,11
Blountsville,Blount,AL,79
Blountville,Sullivan,TN,7
Blowing Rock,Watauga,NC,1
Blowing Rock,Caldwell,NC,1
Bloxom,Accomack,VA,1
Blue Ash,Hamilton,OH,17
Blue Bell,Montgomery,PA,85
Blue Earth,Faribault,MN,43
Blue Island,Cook,IL,6
Blue Jay,San Bernardino,CA,2
Blue Lake,Humboldt,CA,32
Blue Mounds,Dane,WI,1
Blue Mountain,Tippah,MS,3
Blue Point,Suffolk,NY,5
Blue Ridge,Botetourt,VA,4
Blue Ridge,Bedford County,VA,1
Blue River,Linn,OR,311
Blue River,Lane,OR,82
Blue Springs,Jackson,MO,76
Blue Springs,Union,MS,4
Blue Springs,Pontotoc,MS,1
Bluefield,Mercer,WV,5
Bluefield,Tazewell,VA,2
Bluemont,Loudoun,VA,8
Bluemont,Clarke,VA,2
Bluewater,Cibola,NM,2
Bluff City,Nevada,AR,1
Bluffton,Beaufort,SC,153
Bluffton,Otter Tail,MN,4
Bluffton,Allen,OH,1
Bluffton,Hancock,OH,5
Bluffton,Early,GA,1
Bluffton,Clay,GA,2
Bly,Klamath,OR,3
Blythe,Richmond,GA,14
Blythe,Riverside,CA,43
Blythewood,Richland,SC,293
Blythewood,Fairfield,SC,5
Boalsburg,Centre,PA,20
Boardman,Morrow,OR,109
Boaz,Blount,AL,3
Boaz,Marshall,AL,8
Boaz,Etowah,AL,6
Boca Grande,Lee,FL,3
Boca Raton,Palm Beach,FL,516
Bock,Mille Lacs,MN,1
Bodega,Sonoma,CA,5
Bodega Bay,Sonoma,CA,27
Bodfish,Kern,CA,5
Boerne,Bexar,TX,8
Boerne,Kendall,TX,10
Bogart,Oconee,GA,1
Boggstown,Shelby,IN,1
Bogota,Bergen,NJ,1
Bogue Chitto,Lincoln,MS,1
Bohemia,Suffolk,NY,74
Boiling Springs,Spartanburg,SC,614
Boiling Springs,Cumberland,PA,1
Bois D Arc,Greene,MO,2
Boise,Ada,ID,45
Bokeelia,Lee,FL,9
Boligee,Greene,AL,20
Bolinas,Marin,CA,14
Boling,Fort Bend,TX,1
Bolingbrook,Will,IL,96
Bolivar,Westmoreland,PA,1
Bolivar,Allegany,NY,1
Bolivia,Brunswick,NC,3
Bolling Afb,District of Columbia,DC,1
Bolton,Hinds,MS,6
Bolton,Worcester,MA,14
Bolton,Tolland,CT,5
Bolton,Columbus,NC,1
Bolton Landing,Warren,NY,5
Bon Aqua,Hickman,TN,2
Bon Aqua,Dickson,TN,2
Bonaire,Houston,GA,14
Bonanza,Klamath,OR,61
Bond,Eagle,CO,1
Bonduel,Shawano,WI,6
Bondurant,Polk,IA,11
Bonifay,Washington,FL,8
Bonifay,Holmes,FL,30
Bonita,San Diego,CA,21
Bonita Springs,Lee,FL,206
Bonita Springs,Collier,FL,2
Bonne Terre,St. Francois,MO,8
Bonne Terre,Ste Genevieve,MO,1
Bonneau,Berkeley,SC,41
Bonner,Missoula,MT,2
Bonner Springs,Wyandotte,KS,27
Bonner Springs,Leavenworth,KS,1
Bonners Ferry,Boundary,ID,7
Bonney Lake,Pierce,WA,6
Bonnie,Jefferson,IL,4
Bonnieville,Hart,KY,4
Bono,Craighead,AR,3
Bono,Lawrence,AR,1
Bonsall,San Diego,CA,100
Boomer,Caldwell,NC,1
Boone,Watauga,NC,6
Boone,Boone,IA,9
Boone,Pueblo,CO,7
Boones Mill,Roanoke County,VA,2
Boones Mill,Franklin County,VA,20
Booneville,Logan,AR,1
Boonsboro,Washington,MD,14
Boonton,Morris,NJ,16
Boonville,Oneida,NY,12
Boonville,Cooper,MO,5
Boonville,Mendocino,CA,4
Boonville,Warrick,IN,1
Boonville,Lewis,NY,1
Bordentown,Burlington,NJ,127
Boring,Clackamas,OR,66
Boron,San Bernardino,CA,56
Boron,Kern,CA,4
Boscawen,Merrimack,NH,4
Boscobel,Crawford,WI,2
Bosler,Albany,WY,1
Bosque,Socorro,NM,2
Bosque Farms,Bernalillo,NM,3
Bossier City,Bossier,LA,80
Bossier City,Caddo,LA,2
Bostic,Rutherford,NC,1
Boston,Suffolk,MA,753
Boston,Thomas,GA,1
Boston,Norfolk,MA,1
Boston,Culpeper,VA,1
Boswell,Somerset,PA,15
Bothell,Snohomish,WA,169
Bothell,King,WA,107
Botkins,Shelby,OH,2
Boulder,Boulder,CO,90
Boulder,Garfield,UT,17
Boulder,Jefferson,MT,3
Boulder,Sublette,WY,1
Boulder Creek,Santa Cruz,CA,90
Boulder Junction,Vilas,WI,1
Bound Brook,Somerset,NJ,22
Bountiful,Davis,UT,95
Bourbon,Crawford,MO,2
Bourg,Terrebonne,LA,3
Bouse,La Paz,AZ,13
Bouton,Dallas,IA,2
Boutte,St. Charles,LA,6
Bovey,Itasca,MN,10
Bow,Skagit,WA,29
Bow,Merrimack,NH,47
Bowdoinham,Sagadahoc,ME,7
Bowdon,Carroll,GA,1
Bowie,Prince George's,MD,137
Bowie,Montague,TX,1
Bowie,Cochise,AZ,2
Bowler,Shawano,WI,1
Bowling Green,Wood,OH,21
Bowling Green,Caroline,VA,12
Bowling Green,Warren,KY,9
Bowling Green,Hardee,FL,7
Bowlus,Morrison,MN,1
Bowman,Orangeburg,SC,287
Bowman,Elbert,GA,1
Bowman,Dorchester,SC,8
Bowmansville,Erie,NY,1
Boxborough,Middlesex,MA,22
Boxford,Essex,MA,33
Boyce,Clarke,VA,3
Boyce,Rapides,LA,4
Boyd,Yellow Medicine,MN,1
Boyd,Chippewa,WI,1
Boyden,Sioux,IA,1
Boyds,Montgomery,MD,11
Boydton,Mecklenburg,VA,19
Boyers,Butler,PA,1
Boyertown,Berks,PA,9
Boyne City,Charlevoix,MI,1
Boyne Falls,Charlevoix,MI,3
Boynton Beach,Palm Beach,FL,442
Boys Town,Douglas,NE,32
Bozeman,Gallatin,MT,19
Bozrah,New London,CT,4
Braceville,Grundy,IL,2
Bracey,Mecklenburg,VA,15
Brackettville,Kinney,TX,2
Braddock,Allegheny,PA,3
Braddyville,Page,IA,3
Bradenton,Manatee,FL,853
Bradenton Beach,Manatee,FL,1
Bradford,McKean,PA,17
Bradford,Merrimack,NH,1
Bradford township,McKean,PA,1
Bradley,Greenwood,SC,12
Bradley,Monterey,CA,26
Bradley,Kankakee,IL,1
Bradley,San Luis Obispo,CA,5
Bradley,McCormick,SC,1
Brady,Lincoln,NE,2
Braham,Kanabec,MN,3
Braham,Isanti,MN,2
Braidwood,Will,IL,3
Brainerd,Crow Wing,MN,100
Brainerd,Cass,MN,3
Braintree,Norfolk,MA,118
Braman,Kay,OK,6
Branchburg,Somerset,NJ,1
Branchville,Orangeburg,SC,13
Branchville,Dorchester,SC,1
Branchville,Bamberg,SC,4
Branchville,Sussex,NJ,6
Brandon,Hillsborough,FL,224
Brandon,Rankin,MS,21
Brandon,Douglas,MN,7
Brandon,Buchanan,IA,1
Brandy Station,Culpeper,VA,3
Brandywine,Prince George's,MD,55
Branford,New Haven,CT,62
Branford,Lafayette,FL,2
Branford,Suwannee,FL,3
Branford,Dixie,FL,1
Brantley,Crenshaw,AL,9
Braselton,Jackson,GA,34
Braselton,Barrow,GA,20
Braselton,Hall,GA,4
Brattleboro,Windham,VT,6
Braxton,Simpson,MS,1
Braxton,Rankin,MS,2
Brayton,Cass,IA,1
Brazil,Clay,IN,15
Brea,Orange,CA,414
Breaux Bridge,St. Martin,LA,101
Breckenridge,Gratiot,MI,4
Breckenridge,Summit,CO,15
Brecksville,Cuyahoga,OH,9
Brecksville,Summit,OH,1
Breezewood,Bedford,PA,47
Breinigsville,Lehigh,PA,1
Bremen,Cullman,AL,9
Bremen,Carroll,GA,16
Bremen,Haralson,GA,1
Bremerton,Kitsap,WA,89
Bremo Bluff,Fluvanna,VA,1
Bremond,Robertson,TX,1
Brenham,Washington,TX,2
Brent,Bibb,AL,1
Brentwood,Davidson,TN,274
Brentwood,Contra Costa,CA,213
Brentwood,Suffolk,NY,237
Brentwood,Williamson,TN,66
Brentwood,Prince George's,MD,3
Brentwood,Rockingham,NH,4
Bretton Woods,Coos,NH,1
Brewer,Penobscot,ME,1
Brewerton,Onondaga,NY,1
Brewster,Putnam,NY,293
Brewster,Barnstable,MA,8
Brewster,Nobles,MN,22
Brewster,Jackson,MN,7
Brewster,Okanogan,WA,1
Brewster,Blaine,NE,1
Brewton,Escambia,AL,17
Brewton,Conecuh,AL,7
Brian Head,Iron,UT,8
Briarcliff Manor,Westchester,NY,47
Bricelyn,Faribault,MN,2
Brick,Ocean,NJ,54
Bridal Veil,Multnomah,OR,42
Bridgeboro,Worth,GA,1
Bridgehampton,Suffolk,NY,1
Bridgeport,Saginaw,MI,13
Bridgeport,Fairfield,CT,238
Bridgeport,Mono,CA,12
Bridgeport,Montgomery,PA,17
Bridgeport,Gloucester,NJ,2
Bridgeport,Belmont,OH,3
Bridgeport,Harrison,WV,8
Bridgeton,St. Louis County,MO,144
Bridgeton,Cumberland,NJ,17
Bridgeview,Cook,IL,70
Bridgeville,Allegheny,PA,42
Bridgeville,Humboldt,CA,14
Bridgeville,Trinity,CA,3
Bridgeville,Sussex,DE,4
Bridgewater,Somerset,NJ,49
Bridgewater,Plymouth,MA,34
Bridgewater,Rockingham,VA,6
Bridgewater,McCook,SD,1
Bridgewater,Aroostook,ME,1
Bridgman,Berrien,MI,22
Brielle,Monmouth,NJ,2
Brier,Snohomish,WA,1
Brierfield,Bibb,AL,2
Briggsdale,Weld,CO,3
Brigham City,Box Elder,UT,213
Brighton,Adams,CO,125
Brighton,Suffolk,MA,48
Brighton,Livingston,MI,160
Brighton,Weld,CO,17
Brighton,Greene,MO,1
Brighton,Tipton,TN,1
Brightwaters,Suffolk,NY,2
Brightwood,Clackamas,OR,6
Brillion,Calumet,WI,4
Brimfield,Hampden,MA,7
Brimfield,Peoria,IL,3
Brinkley,Monroe,AR,4
Brinklow,Montgomery,MD,2
Brinnon,Jefferson,WA,16
Briones,Contra Costa,CA,5
Brisbane,San Mateo,CA,108
Bristol,Washington,VA,26
Bristol,Bucks,PA,43
Bristol,Hartford,CT,6
Bristol,Sullivan,TN,3
Bristol,Elkhart,IN,6
Bristol,Kenosha,WI,1
Bristol,Grafton,NH,3
Bristol,Bristol,VA,29
Bristol,Liberty,FL,6
Bristol,Addison,VT,1
Bristow,Creek,OK,6
Bristow,Prince William,VA,13
Britt,St. Louis,MN,7
Britton,Lenawee,MI,2
Broad Brook,Hartford,CT,11
Broad Run,Fauquier,VA,2
Broad Run,Prince William,VA,3
Broadalbin,Saratoga,NY,5
Broadbent,Coos,OR,1
Broadlands,Loudoun,VA,3
Broadus,Powder River,MT,1
Broadview,Cook,IL,3
Broadview Heights,Cuyahoga,OH,8
Broadway,Rockingham,VA,33
Broadway,Lee,NC,1
Broadway,Harnett,NC,1
Brock,Nemaha,NE,1
Brockport,Monroe,NY,114
Brockport,Elk,PA,5
Brockport,Clearfield,PA,1
Brockton,Plymouth,MA,50
Brockway,Jefferson,PA,1
Brocton,Chautauqua,NY,1
Brodhead,Green,WI,1
Brodhead,Rock,WI,3
Brodheadsville,Monroe,PA,6
Brodnax,Brunswick,VA,19
Brodnax,Mecklenburg,VA,3
Brogan,Malheur,OR,3
Brogue,York,PA,2
Broken Arrow,Tulsa,OK,79
Broken Arrow,Wagoner,OK,29
Bronson,Levy,FL,10
Bronx,Bronx,NY,3022
Bronx,Westchester,NY,1
Bronxville,Westchester,NY,112
Brook Park,Pine,MN,36
Brook Park,Kanabec,MN,2
Brookeland,Jasper,TX,1
Brooker,Bradford,FL,4
Brookeville,Howard,MD,1
Brookeville,Montgomery,MD,8
Brookfield,Waukesha,WI,140
Brookfield,Cook,IL,2
Brookfield,Orange,VT,2
Brookfield,Fairfield,CT,2
Brookhaven,DeKalb,GA,16
Brookhaven,Suffolk,NY,9
Brookhaven,Delaware,PA,2
Brookhaven,Lincoln,MS,2
Brookings,Curry,OR,145
Brookings,Brookings,SD,1
Brookland,Craighead,AR,2
Brooklawn,Camden,NJ,1
Brooklet,Bulloch,GA,5
Brookline,Norfolk,MA,13
Brookline,Greene,MO,10
Brookline,Allegheny,PA,1
Brooklyn,Kings,NY,2355
Brooklyn,New York,NY,4
Brooklyn,Anne Arundel,MD,51
Brooklyn,Poweshiek,IA,10
Brooklyn,Baltimore City,MD,14
Brooklyn,Forrest,MS,8
Brooklyn,Windham,CT,5
Brooklyn,Lenawee,MI,2
Brooklyn,Dane,WI,2
Brooklyn,Jackson,MI,8
Brookpark,Cuyahoga,OH,17
Brooks,Bullitt,KY,7
Brooks,Yolo,CA,11
Brooks,Red Lake,MN,2
Brooks,Spalding,GA,1
Brookshire,Waller,TX,52
Brookston,White,IN,2
Brookston,St. Louis,MN,4
Brooksville,Hernando,FL,319
Brooktondale,Tioga,NY,1
Brooktondale,Tompkins,NY,1
Brookville,Montgomery,OH,38
Brookville,Jefferson,PA,13
Brookville,Franklin,IN,5
Brookville,Dearborn,IN,2
Brookwood,Tuscaloosa,AL,4
Broomall,Delaware,PA,26
Broomfield,Adams,CO,120
Broomfield,Broomfield,CO,184
Broomfield,Jefferson,CO,51
Broomfield,Boulder,CO,1
Brooten,Pope,MN,4
Brothers,Deschutes,OR,77
Brothers,Harney,OR,23
Broussard,Lafayette,LA,118
Broussard,St. Martin,LA,1
Browerville,Todd,MN,6
Brown City,Lapeer,MI,1
Browns Mills,Burlington,NJ,6
Browns Summit,Guilford,NC,1
Browns Valley,Yuba,CA,16
Browns Valley,Traverse,MN,1
Brownsboro,Madison,AL,61
Brownsburg,Hendricks,IN,16
Brownstown,Fayette,IL,4
Brownsville,Haywood,TN,6
Brownsville,Yuba,CA,4
Brownsville,Houston,MN,2
Brownsville,Washington,PA,5
Brownsville,Linn,OR,2
Brownsville,Cameron,TX,3
Brownsville,Fayette,PA,2
Brownsville,Edmonson,KY,1
Brownton,McLeod,MN,31
Broxton,Coffee,GA,2
Bruce Twp,Macomb,MI,1
Bruceton Mills,Preston,WV,2
Brundidge,Pike,AL,30
Brundidge,Coffee,AL,1
Bruneau,Owyhee,ID,1
Brunson,Hampton,SC,7
Brunswick,Glynn,GA,61
Brunswick,Cumberland,ME,9
Brunswick,Medina,OH,1
Brunswick,Frederick,MD,1
Brunswick,Eau Claire,WI,1
Brush,Morgan,CO,9
Brush Prairie,Clark,WA,3
Bryan,Robertson,TX,1
Bryant,Jackson,AL,5
Bryant,Saline,AR,12
Bryant,Jay,IN,1
Bryant,Langlade,WI,1
Bryant Pond,Oxford,ME,1
Bryantown,Charles,MD,1
Bryce,Garfield,UT,12
Bryceville,Nassau,FL,5
Bryn Athyn,Montgomery,PA,2
Bryn Mawr,Montgomery,PA,39
Bryn Mawr,Delaware,PA,7
Bryson City,Swain,NC,4
Buchanan,Botetourt,VA,77
Buchanan,Rockbridge,VA,2
Buchanan,Haralson,GA,14
Buckeye,Maricopa,AZ,226
Buckeye Lake,Licking,OH,1
Buckhannon,Upshur,WV,1
Buckhead,Morgan,GA,10
Buckingham,Buckingham,VA,1
Buckley,Pierce,WA,19
Buckley,Iroquois,IL,4
Buckner,Oldham,KY,4
Bucyrus,Crawford,OH,3
Buda,Travis,TX,75
Buda,Hays,TX,31
Buda,Caldwell,TX,11
Budd Lake,Morris,NJ,7
Bude,Franklin,MS,2
Buellton,Santa Barbara,CA,23
Buena Park,Orange,CA,493
Buena Vista,Marion,GA,2
Buena Vista,Rockbridge,VA,2
Buena Vista,Chaffee,CO,14
Buffalo,Erie,NY,1496
Buffalo,Wright,MN,65
Buffalo,Union,SC,13
Buffalo,Leon,TX,1
Buffalo,Johnson,WY,2
Buffalo,Wilson,KS,1
Buffalo Grove,Lake,IL,139
Buffalo Grove,Cook,IL,38
Buffalo Junction,Mecklenburg,VA,3
Buffalo Lake,Renville,MN,6
Buffalo Mills,Bedford,PA,1
Buffalo Valley,Smith,TN,1
Buford,Gwinnett,GA,157
Buford,Hall,GA,28
Buhl,Tuscaloosa,AL,3
Bulger,Washington,PA,5
Bullhead City,Mohave,AZ,40
Bulls Gap,Greene,TN,8
Bulverde,Comal,TX,1
Bumpass,Spotsylvania,VA,1
Buna,Jasper,TX,2
Buncombe,Union,IL,1
Bunker Hill,Berkeley,WV,2
Bunn,Franklin,NC,3
Bunnell,Flagler,FL,10
Bunnlevel,Harnett,NC,1
Burbank,Los Angeles,CA,698
Burbank,Cook,IL,5
